leg,arch,arch_stored,subset_size,n_reactions,n_density_species,E_kcalmol,D_rmse,gamma,gammaD_kcalmol,ED_kcalmol,E_pbe_kcalmol,D_pbe_rmse,ED_pbe_kcalmol,beats_pbe,E_scan_kcalmol,D_scan_rmse,ED_scan_kcalmol,beats_scan,ED_pbe_cell_kcalmol,ED_scan_cell_kcalmol,n_reactions_slice,D_insample_rmse,n_insample_species
bh76_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,18,3,4,8.458918797956077,0.008112332239934858,1084.87,8.800825877138129,8.626485831750077,18.603755219635225,0.007876211567269732,11.710652995996309,True,,,,,11.710652996001937,,3,,
bh76_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,26,3,4,9.813646865008078,0.006560914071810753,1084.87,7.117738849085331,8.251064233228076,18.603755219635225,0.007876211567269732,11.710652995996309,True,,,,,11.710652996028792,,3,,
bh76_wtmad2_eps_gamma_dfs,deep0_attn_3x16,deep_attn_3x16,2,1,2,1.3753026284330117,0.007068737693606068,1084.87,7.668661461662414,2.332324666423123,18.603755219635225,0.007876211567269732,11.710652995996309,True,,,,,10.970490150378632,,1,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,1,1,1,0.02392456262872307,0.007279386531387448,1084.87,7.8971880663063,0.04770460397015001,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,0.7907757913570858,,1,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,2,1,3,1.6134326146235423,0.013533028082880394,1084.87,14.681576176274453,2.9073606698650702,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.154015280699888,,1,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,4,1,4,0.015956442990610012,0.01117791328440285,1084.87,12.126582784850118,0.03187094943596616,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,2.1698024570175085,,1,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,5,1,4,1.1605127993604953,0.013147359767167504,1084.87,14.263176190607009,2.146386450025038,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.126760564171644,,1,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,6,2,5,1.0438662347309042,0.01234370168397108,1084.87,13.391311645889704,1.9367600706423724,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,3.520942704643504,,2,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,7,4,6,0.5329356220883081,0.01041825293418927,1084.87,11.302450060713912,1.0178761243042904,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,4.901214788857262,,4,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,12,7,10,1.4315136158446804,0.010385137665816774,1084.87,11.266524299514643,2.540263786500715,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.288346511196133,,7,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,15,10,13,1.283834460691976,0.009053776592934187,1084.87,9.82217061237651,2.2708509545963924,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.136770392413816,,10,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,18,13,15,1.4073102221568858,0.009487623784711826,1084.87,10.292838415320317,2.4760739655035153,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.789153550987411,,13,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,medium,26,21,21,1.193454574922548,0.007334859324740711,1084.87,7.9573688356314545,2.0756073667157615,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.484937184001827,,21,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,1,1,1,0.047625980242987836,0.00494368537719774,1084.87,5.363255955160511,0.09441356333697695,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,0.7907757913610328,,1,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,2,1,3,0.35509740313866217,0.006168999311856446,1084.87,6.692562283453702,0.6744115331559771,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.154015280696476,,1,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,4,1,4,0.10424742243192715,0.006483935683412181,1084.87,7.034227304863371,0.2054500697546432,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,2.169802457007166,,1,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,5,1,4,0.1353238463679988,0.007315440772905512,1084.87,7.936302231302002,0.26611018239554934,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.126760564172297,,1,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,6,2,5,0.2685573312300977,0.007239100097097934,1084.87,7.853482522338635,0.5193548283648868,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,3.520942704656539,,2,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,7,4,6,0.26652666204340536,0.006400694568697651,1084.87,6.9439215167430195,0.5133495664787904,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,4.901214788852644,,4,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,12,7,10,0.9527228412836165,0.007747261031097764,1084.87,8.40477107480703,1.7114448484886282,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.288346511200102,,7,,
w411_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,15,10,13,0.9259975979092391,0.006665005091314726,1084.87,7.230664073414606,1.641744584505698,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.136770392414808,,10,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,1,1,1,0.0009437935438612349,0.0075314706320091995,1084.87,8.170666544547819,0.001887369077754647,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,0.7907757913489633,,1,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,2,1,3,0.07283689455160708,0.013919309471741541,1084.87,15.100641266608244,0.14497451459916513,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.154015280696619,,1,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,4,1,4,0.20367732346595271,0.009687670792344338,1084.87,10.509863412490601,0.3996103440694493,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,2.169802457001147,,1,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,5,1,4,1.1700553732404126,0.013273020177731605,1084.87,14.399501400215685,2.164250945669698,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.126760564175023,,1,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,6,2,5,0.6353408941556689,0.012571941188216687,1084.87,13.638921836860636,1.2141243240985735,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,3.5209427046717496,,2,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,7,4,6,0.442882539979546,0.010383830464880214,1084.87,11.265106156434596,0.8522589074977523,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,4.9012147888638005,,4,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,12,7,10,1.3232804551034092,0.010475699681192354,1084.87,11.364772313135148,2.3705420135575133,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.288346511196922,,7,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,15,10,13,1.2192018213498035,0.009173673379001233,1084.87,9.952243038677068,2.1722871108082966,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.13677039240841,,10,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,18,13,15,1.3272015749839292,0.008764314190424498,1084.87,9.508141535765825,2.329270110315007,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.789153550994188,,13,,
w411_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,26,21,21,1.1402092472465588,0.007210357542562733,1084.87,7.822300587200032,1.9903039726635658,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,5.4849371840070775,,21,,
w411_wtmad2_eps_gamma_dfs,deep0_attn_3x16,deep_attn_3x16,1,1,1,0.04608193172761764,0.005080683914940727,1084.87,5.511881558801746,0.09139971866178088,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,0.7907757913451051,,1,,
w411_wtmad2_eps_gamma_dfs,deep0_attn_3x16,deep_attn_3x16,2,1,3,0.16278914406761044,0.011178203743183575,1084.87,12.126897894867563,0.32126567946710605,3.8273809099694023,0.008918072712206562,5.484937184005623,True,,,,,6.154015280689264,,1,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,1,1,1,0.02392456262872307,0.007279386531387448,1084.87,7.8971880663063,0.04770460397015001,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,0.7907757913570858,,1,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,2,2,3,2.135232891580821,0.013533028082880394,1084.87,14.681576176274453,3.7282440711956806,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.273786636924752,,2,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,3,2,3,2.9605232939566966,0.011056556098959497,1084.87,11.994926015078189,4.748938951031461,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,12.570606973914964,,2,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,4,3,4,2.6344429996913745,0.01117791328440285,1084.87,12.126582784850118,4.328532663520262,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.576980457697227,,3,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,5,3,4,4.314672504898587,0.013147359767167504,1084.87,14.263176190607009,6.625194892132412,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,13.25369041651949,,3,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,6,4,5,3.9173025995864923,0.01234370168397108,1084.87,13.391311645889704,6.061469644922853,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.784957762907515,,4,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,7,5,6,2.041961479098454,0.01041825293418927,1084.87,11.302450060713912,3.459001181814017,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,7.894790444402592,,5,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,12,10,11,3.1086500378023945,0.010256683474817592,1084.87,11.127168201325361,4.859639434649466,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.857013279963112,,10,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,15,13,14,2.77565421503402,0.009004204644442676,1084.87,9.768391492616525,4.322955711815852,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.07798577655428,,13,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,18,16,16,2.5978774479523183,0.009442928131424132,1084.87,10.244349441938096,4.1446961827320585,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.009219298653798,,16,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,medium,26,24,22,2.23426864127995,0.007311139520813023,1084.87,7.931635931944424,3.4864394622527737,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,7.142363628059684,,24,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,1,1,1,0.047625980242987836,0.00494368537719774,1084.87,5.363255955160511,0.09441356333697695,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,0.7907757913610328,,1,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,2,2,3,0.5854494009851271,0.006168999311856446,1084.87,6.692562283453702,1.0767107143510264,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.273786636968401,,2,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,3,2,3,1.5667316920322663,0.006258857978746223,1084.87,6.790047255402413,2.5460006283165653,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,12.5706069739014,,2,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,4,3,4,1.6774413031359063,0.006483935683412181,1084.87,7.034227304863371,2.70889629708586,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.576980457706894,,3,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,5,3,4,1.7664782363538545,0.007315440772905512,1084.87,7.936302231302002,2.8897500495769775,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,13.253690416453482,,3,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,6,4,5,1.7238415060761283,0.007239100097097934,1084.87,7.853482522338635,2.827127723586401,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.784957762897898,,4,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,7,5,6,0.5267934878948499,0.006400694568697651,1084.87,6.9439215167430195,0.9792938515797305,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,7.8947904443727435,,5,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,12,10,11,2.4480336843284993,0.007844375982024117,1084.87,8.510128171618502,3.802294708901178,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.857013279984056,,10,,
combined_wtmad2_eps_gamma_dfs,deep_attn_3x16,medium_attn,15,13,14,2.2001910750963063,0.006674521000900072,1084.87,7.24098759824646,3.374908332902916,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.077985776544798,,13,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,1,1,1,0.0009437935438612349,0.0075314706320091995,1084.87,8.170666544547819,0.001887369077754647,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,0.7907757913489633,,1,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,2,2,3,0.9099331941822452,0.013919309471741541,1084.87,15.100641266608244,1.7164374427133016,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.273786636915702,,2,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,3,2,3,3.81367778921561,0.010458357502234445,1084.87,11.34595830344908,5.708557766787977,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,12.57060697389407,,2,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,4,3,4,2.916864820693542,0.009687670792344338,1084.87,10.509863412490601,4.566391800859142,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.576980457709684,,3,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,5,3,4,4.360423944597934,0.013273020177731605,1084.87,14.399501400215685,6.693835880656139,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,13.253690416495028,,3,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,6,4,5,3.608565692500965,0.012571941188216687,1084.87,13.638921836860636,5.707143761015869,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.784957762885316,,4,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,7,5,6,1.5800550345351558,0.010383830464880214,1084.87,11.265106156434596,2.7713918778318862,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,7.8947904443977475,,5,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,12,10,11,3.0032179764388767,0.01037237446637227,1084.87,11.252677887333284,4.741090260093058,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.857013279961112,,10,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,15,13,14,2.724602674638926,0.009132238611736504,1084.87,9.90729170271458,4.273853574969418,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.07798577654234,,13,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,18,16,16,2.6643985542912065,0.008730690676716557,1084.87,9.47166439444949,4.1588922249157205,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,8.00921929864683,,16,,
combined_wtmad2_eps_gamma_dfs,deep0_3x16,deep_3x16,26,24,22,2.2243889494667486,0.0072065164396394096,1084.87,7.818133489871605,3.4633867826283042,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,7.142363628068853,,24,,
combined_wtmad2_eps_gamma_dfs,deep0_attn_3x16,deep_attn_3x16,1,1,1,0.04608193172761764,0.005080683914940727,1084.87,5.511881558801746,0.09139971866178088,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,0.7907757913451051,,1,,
combined_wtmad2_eps_gamma_dfs,deep0_attn_3x16,deep_attn_3x16,2,2,3,0.769045886250311,0.011178203743183575,1084.87,12.126897894867563,1.4463681134653685,5.67442769867763,0.00888109019038574,7.142363628051636,True,,,,,11.273786636929334,,2,,
